"id_day","id","Sex","DayofWeek","Age","H0","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","H11","H12","H13","H14","H15","H16","H17","H18","H19","H20","H21","H22","H23","POSTLC1","POSTLC2","POSTLC3","BEST"
209111810,20911181,1,"Tuesday",61,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,0.992462880909114,0.00311385564476373,0.0044232634461226,1
2091118100,20911181,1,"Wednesda",61,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,3,3,1,1,3,1,0.985268129072232,0.00286336009154051,0.0118685108362272,1
20911181000,20911181,1,"Thursday",61,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,0.996822492828892,0.00148211093434999,0.00169539623675834,1
209111810000,20911181,1,"Friday",61,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,0.0886908845878098,0.909844879301194,0.00146423611099632,2
209121810,20912181,2,"Tuesday",64,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,1,0.9968874315384,7.92383359151159e-005,0.00303333012568513,1
2091218100,20912181,2,"Wednesda",64,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,3,3,1,1,0.997637659374527,6.0253705799478e-005,0.00230208691967332,1
20912181000,20912181,2,"Thursday",64,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,3,3,1,1,0.815781493946561,0.176308444045264,0.00791006200817572,1
209121810000,20912181,2,"Friday",64,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0.00143402276591928,0.998552913456425,1.30637776560573e-005,2
209130110,20913011,2,"Wednesda",69,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,0.989211616958672,0.00139679588275551,0.00939158715857214,1
2091301100,20913011,2,"Thursday",69,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,0.98770818798846,0.00609360210320173,0.00619820990833858,1
20913011000,20913011,2,"Friday",69,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,1,1,3,1,3,1,0.984851945190223,0.000131796982502284,0.0150162578272749,1
209130110000,20913011,2,"Saturday",69,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1.20568329983741e-005,0.999332941450573,0.000655001716428572,2
209130310,20913031,2,"Sunday",36,1,1,1,1,1,1,1,3,1,3,1,1,3,1,3,3,1,3,1,3,1,3,3,1,0.99257005504445,8.35690475325434e-008,0.00742986138650227,1
2091303100,20913031,2,"Monday",36,1,1,1,1,1,1,3,1,3,1,1,3,1,3,1,1,1,3,1,1,3,1,1,1,0.997144419132739,1.22456038176794e-005,0.00284333526344295,1
20913031000,20913031,2,"Tuesday",36,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,0.99767165562315,6.59541784549217e-005,0.00226239019839505,1
209130310000,20913031,2,"Wednesda",36,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,5.8438276401197e-005,0.999919410256513,2.21514670853679e-005,2
209130410,20913041,2,"Wednesda",42,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,3,1,1,1,1,0.997538317943331,0.000544981161967457,0.00191670089470159,1
2091304100,20913041,2,"Thursday",42,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,3,1,3,1,1,3,1,1,1,0.989156891243351,0.000788482053633569,0.0100546267030158,1
20913041000,20913041,2,"Friday",42,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,2,1,2,1,0.480443436251322,0.0419008205357732,0.477655743212904,1
209130410000,20913041,2,"Saturday",42,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,0.00767591735648202,0.992074542072522,0.000249540570996343,2
209130710,20913071,1,"Monday",59,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,0.996438627107113,0.000625285452289972,0.0029360874405969,1
2091307100,20913071,1,"Tuesday",59,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,0.998621702241686,0.00028357822148547,0.00109471953682861,1
20913071000,20913071,1,"Wednesda",59,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,0.979389848629264,0.0169110799981945,0.00369907137254115,1
209130710000,20913071,1,"Thursday",59,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.00922719957166381,0.990645761370131,0.000127039058205199,2
209130810,20913081,2,"Monday",49,3,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,1,3,1,1,1,1,1,0.990156543588452,8.71521744516638e-006,0.00983474119410275,1
2091308100,20913081,2,"Tuesday",49,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,1,3,1,1,3,1,1,1,0.995429866301464,1.62087071995587e-006,0.00456851282781636,1
20913081000,20913081,2,"Wednesda",49,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,2,3,0.79030135078875,0.00160823001986494,0.208090419191385,1
209130810000,20913081,2,"Thursday",49,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,0.000139822419814934,0.999825236213355,3.49413668297423e-005,2
209131710,20913171,2,"Sunday",21,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1,1,1,3,1,3,1,1,0.987536218036863,0.00805230492132931,0.00441147704180739,1
2091317100,20913171,2,"Monday",21,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,3,1,1,1,1,1,0.998118848057251,0.000410117069652833,0.00147103487309577,1
20913171000,20913171,2,"Tuesday",21,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,3,1,2,1,1,3,1,1,1,0.990001179145448,0.000863399616631278,0.00913542123792052,1
209131710000,20913171,2,"Wednesda",21,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,0.00170756897571709,0.998215385520043,7.70455042404977e-005,2
209140110,20914011,2,"Wednesda",84,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,3,1,1,1,1,1,0.998733648542269,8.52619886324818e-005,0.00118108946909813,1
2091401100,20914011,2,"Thursday",84,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,1,1,2,3,1,1,1,0.987212414553015,0.00302196274526472,0.00976562270172036,1
20914011000,20914011,2,"Friday",84,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,0.833082811699157,0.151832923587631,0.015084264713212,1
209140110000,20914011,2,"Saturday",84,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1.48739258283522e-005,0.999754446180832,0.000230679893339407,2
209140810,20914081,1,"Wednesda",81,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,1,1,3,1,1,1,1,2,1,0.197620941819254,0.629263832238302,0.173115225942444,2
2091408100,20914081,1,"Thursday",81,1,1,1,1,1,1,1,1,1,3,2,1,3,1,3,1,1,3,1,1,1,2,2,1,0.0975904096754767,0.0197899000403634,0.88261969028416,3
20914081000,20914081,1,"Friday",81,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,3,1,1,1,1,2,2,0.0140083025044174,0.0454482675374838,0.940543429958099,3
209140810000,20914081,1,"Saturday",81,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,4.35083704368793e-005,0.999948151006404,8.3406231587585e-006,2
209141010,20914101,2,"Tuesday",24,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,3,1,3,1,1,1,1,1,1,0.998775928782278,5.72416634872265e-005,0.00116682955423481,1
2091410100,20914101,2,"Wednesda",24,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,2,1,1,1,3,1,1,1,1,0.975150862488893,0.0126670099338544,0.0121821275772522,1
20914101000,20914101,2,"Thursday",24,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,0.995799156868395,0.00252452212641291,0.00167632100519254,1
209141010000,20914101,2,"Friday",24,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,0.00889287598793529,0.990858920859817,0.000248203152247783,2
209141810,20914181,1,"Sunday",25,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,3,1,1,1,0.996699835875318,0.00027866313651715,0.00302150098816466,1
2091418100,20914181,1,"Monday",25,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,3,1,3,1,1,1,0.997351577598667,5.93859755012649e-005,0.00258903642583205,1
20914181000,20914181,1,"Tuesday",25,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,0.997039382134287,0.00104439246243841,0.00191622540327477,1
209141810000,20914181,1,"Wednesda",25,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,3,1,3,1,1,0.0941887666021321,0.903003020136641,0.00280821326122729,2
209150110,20915011,2,"Saturday",84,1,1,1,1,1,3,3,1,1,1,1,1,3,1,1,3,1,3,1,1,3,1,1,1,0.995000700380507,1.12579421173804e-005,0.00498804167737578,1
2091501100,20915011,2,"Sunday",84,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,3,1,1,3,1,1,1,0.994846036776154,1.0396869611347e-005,0.00514356635423458,1
20915011000,20915011,2,"Monday",84,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,3,1,1,3,1,1,1,0.98996938014063,9.11841005639299e-006,0.0100215014493138,1
209150110000,20915011,2,"Tuesday",84,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,6.59957049550875e-005,0.99988542639464,4.8577900405085e-005,2
209150410,20915041,2,"Thursday",21,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,0.99804544037334,0.000484272202932214,0.00147028742372819,1
2091504100,20915041,2,"Friday",21,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,0.997326457691805,0.000952045780699994,0.00172149652749478,1
20915041000,20915041,2,"Saturday",21,1,1,1,1,1,1,1,3,1,1,2,1,3,1,1,1,3,2,1,1,1,1,1,1,0.714480549659038,0.273226940087942,0.01229251025302,1
209150410000,20915041,2,"Sunday",21,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,0.268537122901303,0.730457481174205,0.00100539592449184,2
209150710,20915071,2,"Thursday",28,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,3,3,1,1,3,3,1,0.988053092072759,0.00069254480767269,0.0112543631195679,1
2091507100,20915071,2,"Friday",28,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,2,1,3,1,3,1,1,0.995275818947212,0.000553828461432571,0.004170352591355,1
20915071000,20915071,2,"Saturday",28,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,3,1,3,3,3,3,1,0.992888948092555,2.82502306266123e-007,0.00711076940513898,1
209150710000,20915071,2,"Sunday",28,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2.19451128774317e-005,0.999891544448756,8.65104383667496e-005,2
209150810,20915081,1,"Friday",24,3,3,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,3,1,1,3,3,3,0.299662712843218,2.320398353482e-008,0.700337263952799,3
2091508100,20915081,1,"Saturday",24,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,1,1,1,1,3,1,3,0.990869602745936,0.000217525883850792,0.00891287137021366,1
20915081000,20915081,1,"Sunday",24,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,0.978355652009331,0.00723321716764983,0.0144111308230196,1
209150810000,20915081,1,"Monday",24,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,2,1,1,2,1,3,1,0.340315187690396,0.591321866690902,0.0683629456187025,2
209151010,20915101,2,"Thursday",61,1,1,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3,1,3,1,1,1,3,0.972838008544421,2.89273948557455e-006,0.027159098716093,1
2091510100,20915101,2,"Friday",61,1,1,1,1,1,1,1,3,1,1,2,1,3,1,1,2,1,2,1,1,3,1,1,3,0.513615218476184,0.345597887941132,0.140786893582684,1
20915101000,20915101,2,"Saturday",61,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,3,1,1,3,1,3,1,1,1,0.0538918083688552,0.939576570650942,0.00653162098020305,2
209151010000,20915101,2,"Sunday",61,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,0.000604887098655049,0.999360493078133,3.46198232116117e-005,2
209151810,20915181,2,"Thursday",48,3,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,1,3,3,3,3,1,3,3,0.850482538552222,9.06371323641221e-010,0.149517460541407,1
2091518100,20915181,2,"Friday",48,1,1,1,1,1,1,1,3,1,3,1,2,1,2,1,3,1,1,3,3,1,3,3,1,0.982620859688934,0.000331048585767781,0.0170480917252979,1
20915181000,20915181,2,"Saturday",48,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,0.985505728741274,1.97639663830001e-011,0.014494271238962,1
209151810000,20915181,2,"Sunday",48,3,1,1,1,1,1,1,2,3,1,1,2,2,2,2,2,3,2,2,1,1,1,2,1,4.30694524901721e-007,0.999818241592645,0.000181327712829985,2
209152110,20915211,2,"Thursday",35,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,0.994559926264568,0.00025708290751746,0.00518299082791423,1
2091521100,20915211,2,"Friday",35,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,1,1,3,1,2,1,1,0.967338688388606,0.00439486764317041,0.0282664439682241,1
20915211000,20915211,2,"Saturday",35,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,0.995432636302113,0.00307969440866764,0.00148766928921904,1
209152110000,20915211,2,"Sunday",35,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,0.000141191392534896,0.999644306676345,0.000214501931120277,2
209160110,20916011,1,"Friday",23,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,2,2,1,1,0.554384476776716,0.0610051641235126,0.384610359099772,1
2091601100,20916011,1,"Saturday",23,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,3,1,2,1,0.861738098969083,0.00374866194851653,0.134513239082401,1
20916011000,20916011,1,"Sunday",23,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,2,1,1,0.957408471413439,0.0128026925145238,0.0297888360720366,1
209160110000,20916011,1,"Monday",23,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0.111553876828333,0.883773329917282,0.0046727932543851,2
209160410,20916041,1,"Wednesda",55,1,1,1,1,1,1,3,3,3,3,3,1,3,3,1,3,1,3,3,1,2,2,1,1,0.942464796069958,1.56069816392269e-007,0.0575350478602253,1
2091604100,20916041,1,"Thursday",55,1,1,1,1,1,1,3,3,3,3,3,3,1,3,1,3,1,3,3,1,1,2,1,1,0.99128843376826,6.17317183805219e-008,0.00871150450002199,1
20916041000,20916041,1,"Friday",55,1,1,1,1,1,1,3,3,1,1,3,3,3,3,1,3,1,3,3,1,3,3,1,1,0.998939667903453,9.10587150345037e-010,0.00106033118596,1
209160410000,20916041,1,"Saturday",55,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,6.31490193271255e-008,0.999998065203244,1.87164773697528e-006,2
209160810,20916081,1,"Tuesday",57,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,3,1,3,3,1,1,2,1,1,0.92636075743942,0.0206997581514458,0.0529394844091339,1
2091608100,20916081,1,"Wednesda",57,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,0.482846871426482,0.49191808514027,0.0252350434332474,2
20916081000,20916081,1,"Thursday",57,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,3,1,3,1,3,2,1,1,0.900512949319648,0.0055035642547487,0.0939834864256035,1
209160810000,20916081,1,"Friday",57,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0.000723704856595116,0.999186141597386,9.0153546018765e-005,2
209161010,20916101,1,"Tuesday",64,1,1,1,1,1,1,1,3,1,1,3,3,3,1,3,1,1,1,3,3,1,3,1,1,0.998163052563597,3.30631982962174e-007,0.00183661680441957,1
2091610100,20916101,1,"Wednesda",64,1,1,1,1,1,1,1,3,1,1,3,3,1,3,1,1,1,1,2,1,3,3,1,1,0.994053656342616,0.000114114801242745,0.00583222885614104,1
20916101000,20916101,1,"Thursday",64,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,3,3,1,1,0.995959819166828,0.000189810163990973,0.00385037066918074,1
209161010000,20916101,1,"Friday",64,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,6.74217273731517e-005,0.999849267002733,8.33112698942495e-005,2
209161710,20916171,2,"Tuesday",35,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,3,1,1,3,3,1,1,0.998126976026944,6.3990129865317e-006,0.00186662496006903,1
2091617100,20916171,2,"Wednesda",35,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,1,3,3,1,1,0.99820999941384,2.36486861077304e-005,0.00176635190005198,1
20916171000,20916171,2,"Thursday",35,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,2,3,3,1,1,0.992424352966405,0.000102843564124013,0.00747280346947067,1
209161710000,20916171,2,"Friday",35,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,0.000154664662670979,0.999698157854387,0.000147177482942058,2
210010410,21001041,2,"Monday",30,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,3,3,1,1,1,1,1,1,0.995286824345118,9.27412786694743e-005,0.0046204343762127,1
2100104100,21001041,2,"Tuesday",30,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,0.989606133749924,0.00822011131255202,0.00217375493752369,1
21001041000,21001041,2,"Wednesda",30,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,3,1,1,1,3,1,1,1,0.997344321939726,0.000140933358445236,0.00251474470182902,1
210010410000,21001041,2,"Thursday",30,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,8.88563516411624e-005,0.999898059853311,1.30837950481126e-005,2
210010710,21001071,1,"Saturday",29,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,1,3,1,1,0.993774936159099,0.00134059304321784,0.00488447079768337,1
2100107100,21001071,1,"Sunday",29,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,3,1,1,0.978656815630533,7.61046151480247e-005,0.021267079754319,1
21001071000,21001071,1,"Monday",29,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,0.949811626688733,0.000721628822097744,0.0494667444891691,1
210010710000,21001071,1,"Tuesday",29,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,0.342910040762751,0.646553747244244,0.0105362119930042,2
210011810,21001181,1,"Wednesda",33,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,3,3,1,2,3,1,0.964609349315968,4.33239018366828e-005,0.0353473267821958,1
2100118100,21001181,1,"Thursday",33,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,3,3,1,3,1,3,1,1,1,0.998397847257672,1.81352294333493e-007,0.00160197139003409,1
21001181000,21001181,1,"Friday",33,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,0.999171485655094,4.47784177972478e-007,0.000828066560727616,1
210011810000,21001181,1,"Saturday",33,1,1,1,1,1,1,1,3,3,1,2,3,1,2,1,2,1,1,1,1,2,1,1,1,0.0159008226453251,0.978549960933989,0.00554921642068624,2
210020110,21002011,2,"Wednesda",85,1,1,1,1,1,1,1,1,3,3,1,3,1,3,1,1,1,1,1,2,1,1,1,1,0.986392188721023,0.00388286804391437,0.00972494323506234,1
2100201100,21002011,2,"Thursday",85,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,3,1,1,1,1,0.997588971870141,0.000570488565373721,0.0018405395644854,1
21002011000,21002011,2,"Friday",85,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,1,1,1,1,2,1,1,1,1,0.973371501552263,0.00677542400341836,0.0198530744443188,1
210020110000,21002011,2,"Saturday",85,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0.00101688143201245,0.998663715741803,0.000319402826184285,2
210020310,21002031,2,"Wednesda",56,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,3,1,1,3,1,1,3,1,1,0.998706771307516,2.31208474684911e-006,0.0012909166077371,1
2100203100,21002031,2,"Thursday",56,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,3,1,1,3,1,1,3,1,1,0.998632804655547,1.27469225898317e-005,0.00135444842186265,1
21002031000,21002031,2,"Friday",56,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,3,1,1,1,3,3,1,1,1,0.997370114142627,1.73069076965883e-005,0.00261257894967686,1
210020310000,21002031,2,"Saturday",56,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,3.21473760152913e-007,0.999985743503488,1.39350227522491e-005,2
210020810,21002081,1,"Monday",54,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,3,1,1,3,1,1,1,0.996348762536809,1.31161065158172e-005,0.00363812135667499,1
2100208100,21002081,1,"Tuesday",54,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,3,1,3,1,3,1,1,1,0.997389525902597,0.000106047601268159,0.00250442649613443,1
21002081000,21002081,1,"Wednesda",54,1,1,1,1,1,1,1,3,1,3,1,1,3,1,1,3,3,3,1,1,3,1,1,1,0.997270330548023,3.22078877085387e-006,0.00272644866320581,1
210020810000,21002081,1,"Thursday",54,1,1,1,1,1,1,1,3,1,3,1,1,3,2,1,3,1,2,1,1,3,1,3,1,0.968113958713982,0.00145823591413528,0.0304278053718832,1
210021010,21002101,2,"Saturday",78,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,1,0.995943927413102,0.00213173951390809,0.00192433307299014,1
2100210100,21002101,2,"Sunday",78,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,1,0.995943927413102,0.00213173951390809,0.00192433307299014,1
21002101000,21002101,2,"Monday",78,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,0.879657013218082,0.114487082496024,0.00585590428589412,1
210021810,21002181,2,"Wednesda",70,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,3,1,1,3,1,1,1,0.99658006599367,6.49712101363371e-005,0.00335496279619363,1
2100218100,21002181,2,"Thursday",70,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,3,1,3,1,1,1,1,1,1,0.998676240338331,5.35247416100851e-005,0.00127023492005862,1
21002181000,21002181,2,"Friday",70,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,0.997039040826258,0.000325790574101978,0.00263516859964001,1
210021810000,21002181,2,"Saturday",70,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,2,1,2,1,1,1,1,1,0.000962651721111986,0.998911026498788,0.000126321780099722,2
210030710,21003071,2,"Tuesday",22,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,0.994402629036891,0.00329134976218234,0.00230602120092676,1
2100307100,21003071,2,"Wednesda",22,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,0.997943825706805,0.000595539372699132,0.00146063492049632,1
21003071000,21003071,2,"Thursday",22,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,0.996752647561158,0.000705995519010039,0.00254135691983211,1
210030710000,21003071,2,"Friday",22,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,0.11568635119953,0.882684240755554,0.00162940804491526,2
210030810,21003081,2,"Wednesda",21,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,1,3,0.992680085176927,0.000547164857923686,0.00677274996514981,1
2100308100,21003081,2,"Thursday",21,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,0.978714883212783,0.000533065862159098,0.0207520509250574,1
21003081000,21003081,2,"Friday",21,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,0.991191201834348,0.00160806327004891,0.00720073489560323,1
210030810000,21003081,2,"Saturday",21,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0.000391161341116507,0.997491396397271,0.00211744226161298,2
210031010,21003101,1,"Tuesday",19,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3,1,1,1,1,1,0.998143097595949,2.09570894009328e-005,0.00183594531464943,1
2100310100,21003101,1,"Wednesda",19,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,2,0.74100346000125,0.104472800643167,0.154523739355583,1
21003101000,21003101,1,"Thursday",19,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,0.994342788605326,0.00384897816040654,0.00180823323426756,1
210031010000,21003101,1,"Friday",19,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,0.0023520925998744,0.995321535799291,0.00232637160083441,2
210031810,21003181,2,"Sunday",46,1,1,1,1,1,1,3,3,3,1,1,3,3,1,1,1,3,1,1,3,3,1,1,1,0.998286320759194,6.24666573119952e-007,0.001713054574233,1
2100318100,21003181,2,"Monday",46,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,3,1,1,1,3,1,1,1,1,0.998137004813528,0.00011425087388609,0.00174874431258602,1
21003181000,21003181,2,"Tuesday",46,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,3,1,1,1,1,0.996540687147954,0.000549852977053159,0.00290945987499303,1
210031810000,21003181,2,"Wednesda",46,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,0.00625753692570435,0.989174313268363,0.00456814980593283,2
210032110,21003211,2,"Monday",29,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,3,1,3,1,1,1,1,0.997567614068973,1.13378567587288e-005,0.00242104807426851,1
2100321100,21003211,2,"Tuesday",29,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,0.998718726698503,0.000240833744965012,0.00104043955653222,1
